Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SwingHigh,SwingLow,Trend,AdjSwingHigh,AdjSwingLow,level_0,level_38,level_50,level_61,level_78,level_100,level_127,level_161,level_261,val,diff,FibonacciLevels,NewFibLevel,RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband
2021-04-01,192.07104308589413,197.3036678431804,188.4706111909456,196.4875640869141,14256246,0.0,0,214.82577018701176,182.51791076357787,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.4706111909456,0.0,197.3036678431804,196.63160168983248,0.0,-0.7579847568361672,195.1217398688954,,,199.51369325822185,,,,
2021-04-05,195.8635065771379,196.63160168983248,182.51791076357787,185.686279296875,15741065,0.0,0,214.82577018701176,182.51791076357787,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.51791076357787,0.0,196.63160168983248,189.71876423325563,0.0,-0.7579847568361672,193.23464775449133,,,198.2566556253721,,,,
2021-04-06,186.74240133392237,189.71876423325563,184.67815957000064,187.3664703369141,8314592,0.0,0,214.82577018701176,182.51791076357787,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.67815957000064,0.0,189.71876423325563,190.4868546849576,0.0,-0.7579847568361672,192.0610122709759,,,197.26663878096682,,,,
2021-04-07,188.3746041210497,190.4868546849576,186.6944024781374,187.89454650878903,9593988,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,186.6944024781374,66.77600542819243,190.4868546849576,189.4307241900599,0.0,-0.7579847568361672,191.22771911853854,,,196.41463039258701,,195.39029911586218,212.28983489273864,178.49076333898572
2021-04-08,188.9506666095733,189.4307241900599,182.9979555415781,183.6220245361328,15539748,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,182.9979555415781,66.77600542819243,189.4307241900599,187.79854520703864,26.88907687691173,0.27629931065270413,189.7065802020574,,,195.25166622381846,,193.77524784633093,210.53231523727771,177.01818045538414
2021-04-09,182.9979690478628,187.79854520703864,181.36576143358636,184.5821533203125,14452759,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,181.36576143358636,66.77600542819243,187.79854520703864,179.4455235411457,28.402447465226672,0.33451086975030964,188.68169482570846,,,194.2817105053179,,192.2253472464425,207.98402908411234,176.46666540877268
2021-04-12,179.06148332438863,179.4455235411457,159.90718817227454,161.87542724609375,23457223,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,159.90718817227454,66.77600542819243,179.4455235411457,166.48397068054447,18.59776560880472,-0.04262465919757477,183.3204413097855,,,191.33568475447933,,189.02610669817244,209.60556028106745,168.44665311527743
2021-04-13,165.13981525367413,166.48397068054447,159.8591816263764,164.9958038330078,16528864,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,159.8591816263764,66.77600542819243,166.48397068054447,164.85177991541846,22.5542764123268,0.10956189988970287,179.65551381442998,,,188.94115012525464,,186.18690926688058,208.33293549245306,164.0408830413081
2021-04-15,162.3554891400251,164.85177991541846,154.67456739999213,158.37100219726562,19875117,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,154.67456739999213,66.77600542819243,164.85177991541846,161.77941138440008,20.29852581991095,0.022794811951195072,175.39861149099713,,,186.16204576816472,,182.90880148751395,207.0266670731885,158.79093590183942
2021-04-16,159.3791233816642,161.77941138440008,157.45889297947545,159.18710327148438,12193525,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,157.45889297947545,66.77600542819243,161.77941138440008,156.16273547969365,21.34218764709999,0.06293909822213102,172.15630984709458,,,183.7097782684665,,180.3439232962472,206.435699851356,154.2521467411384
2021-04-19,149.96999520873968,156.16273547969365,148.04976475881932,154.43453979492188,19449239,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,148.04976475881932,66.77600542819243,156.16273547969365,161.29935820666813,19.72252481574425,0.0006390248933378987,168.61195583666006,,,181.04839295268968,,177.96078055245536,207.0428993598795,148.87866174503122
2021-04-20,157.2668771815406,161.29935820666813,156.49878206956492,158.51502990722656,14995164,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,156.49878206956492,66.77600542819243,161.29935820666813,178.2933876643553,24.986277620217905,0.2031084397337422,166.59257065077338,,,178.9999054031021,,175.70794023786272,205.62870384473106,145.78717663099437
2021-04-22,163.21958212733998,178.2933876643553,162.49949573560173,169.8923797607422,60072483,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,162.49949573560173,66.77600542819243,178.2933876643553,171.86062048730588,37.32593522693855,0.677751407929415,167.25253247276714,,,178.17194852652392,,174.39806801932198,203.55310485033215,145.24303118831182
2021-04-23,169.0282835824983,171.86062048730588,166.43597547725398,170.03640747070312,14258664,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,166.43597547725398,66.77600542819243,171.86062048730588,174.16488876106476,37.46617365070454,0.6831456566057414,167.80930747235436,,,177.43235388508566,,173.06762368338448,201.09682723151113,145.03842013525784
2021-04-26,172.4366931476042,174.16488876106476,167.15605962822005,172.10064697265625,10635194,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,167.15605962822005,66.77600542819243,174.16488876106476,175.84509798900268,39.55377261495863,0.7634448188982278,168.66757537241475,,,176.94765325668297,,171.32570103236608,195.90385975201548,146.7475423127167
2021-04-27,171.86062565648646,175.84509798900268,169.94039520222404,174.69296264648438,11959297,0.0,0,190.4868546849576,148.04976475881932,-1,214.82577018701176,148.04976475881932,214.82577018701176,189.31733611344225,181.43776747291554,173.55819883238883,162.3398299204525,148.04976475881932,130.02024329320736,106.78219340419639,40.00618797600396,169.94039520222404,66.77600542819243,175.84509798900268,175.79709460079903,42.16494593592785,0.8638831855886593,169.87265282722868,-8.281899300507234,-178.1545521277359,176.74268138302853,,170.54046412876673,193.80984985611835,147.2710784014151
2021-04-28,177.3332700924142,184.34211380785607,175.79709460079903,179.34951782226562,22377763,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,184.34211380785607,42.43708992613827,175.79709460079903,174.06888456433282,46.62524467327328,1.0354478674628163,171.76802582623608,-7.020940912306685,-178.78896673854277,176.97966651386827,40.20324744041341,169.9678246634347,191.80394951740192,148.13169980946748
2021-04-29,181.12572232695743,182.32586629851215,174.06888456433282,174.78897094726562,11675404,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,182.32586629851215,42.43708992613827,174.06888456433282,170.13240809428208,43.11798357423795,0.9005416268409783,172.372214850442,-6.316804137650337,-178.68901898809233,176.78051237144984,41.8127234157546,169.0317121233259,188.55889975662365,149.50452449002813
2021-04-30,170.9005031734151,178.77344477158957,170.13240809428208,173.828857421875,10062923,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,178.77344477158957,42.43708992613827,170.13240809428208,168.98027323940912,42.394961483479975,0.8727306970594666,172.66354336472858,-5.769733907250981,-178.43327727197956,176.51218010330666,43.890756746484136,168.33220018659318,186.24262589327026,150.4217744799161
2021-05-03,171.76460142702587,173.1567801710294,168.98027323940912,170.99652099609375,7619725,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,173.1567801710294,42.43708992613827,168.98027323940912,169.7963708693429,40.25071992125614,0.7902527862406006,172.3301388910016,-5.501307043812403,-177.831445934814,176.0107565481055,47.89627791110825,167.36179787772042,182.7780728322037,151.94552292323715
2021-05-04,172.820727744799,179.82957130004365,169.7963708693429,170.90049743652344,14744076,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,179.82957130004365,42.43708992613827,169.7963708693429,170.22842793324082,40.17652921121495,0.7873990523730322,172.04421060010597,-5.2359681379637095,-177.28017873806968,175.54618753796169,47.8294615909289,168.0064457484654,183.1874472697298,152.82544422720102
2021-05-05,172.82073604385965,174.06888873421548,170.22842793324082,172.38868713378906,6303970,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,174.06888873421548,42.43708992613827,170.22842793324082,167.68411434202218,41.962002950170145,0.8560770159035244,172.1131059068426,-4.8496963910016575,-176.96280229784426,175.25914204667328,47.686323235151065,168.53450884137834,183.77857744181168,153.290440240945
2021-05-06,173.97287185164188,174.16489196220067,167.68411434202218,169.5563507080078,7682028,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,174.16489196220067,42.43708992613827,167.68411434202218,170.42044009809416,39.543071881391235,0.7630332168826635,171.60175486707564,-4.717736003375734,-176.31949087045138,174.74070647043095,47.33995432122484,169.33346230643136,183.4107326920054,155.2561919208573
2021-05-07,171.09251777689278,174.6929496099511,170.42044009809416,172.6287078857422,9329070,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,174.6929496099511,42.43708992613827,170.42044009809416,172.62871158968753,43.35743260411154,0.9097519957096312,171.80714547080896,-4.315496540164361,-176.12264201097332,174.54870659909562,47.13720749225609,170.29357692173548,183.1723677228514,157.41478612061957
2021-05-10,174.0208756649683,180.597670481212,172.62871158968753,179.34951782226562,13752149,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,180.597670481212,42.43708992613827,172.62871158968753,174.93299089728944,50.6869024473221,1.1916788880560933,173.3156199411003,-3.4150392274394505,-176.73065916853974,174.98514398302018,56.87977390654724,172.0732182094029,182.07655386917781,162.069882549628
2021-05-11,176.18114361863226,182.03785234559692,174.93299089728944,177.52529907226562,13113112,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,182.03785234559692,42.43708992613827,174.93299089728944,177.14125728684417,48.83958479495912,1.1206221082277554,174.15755576733335,-2.816156626558808,-176.97371239389216,175.2160671729516,65.77874779099879,173.43109457833427,180.1175671329914,166.74462202367712
2021-05-12,179.06148771813787,185.2542279290209,177.14125728684417,180.213623046875,14808531,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,185.2542279290209,42.43708992613827,177.14125728684417,174.83698433098976,51.63694826401411,1.2282222493654853,175.36876922324169,-2.100400464058879,-177.46916968730056,175.67039043421735,70.59618367069494,174.16832624162947,181.4256836116963,166.91096887156266
2021-05-14,182.4218885748117,182.9499548665147,174.83698433098976,176.46917724609375,12309820,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,182.9499548665147,42.43708992613827,174.83698433098976,176.99724586457535,47.722849059380145,1.0776670456872277,175.5888508278121,-1.814388885364167,-177.40323971317628,175.74300741711522,71.33776330514956,174.62780979701452,181.5657861740647,167.68983341996434
2021-05-17,177.9573610802222,181.1257295717004,176.99724586457535,180.213623046875,8300469,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,181.1257295717004,42.43708992613827,176.99724586457535,181.46177070983867,51.66822750103022,1.2294254002448206,176.5138052716247,-1.270926714126631,-177.78473198575134,176.14942701982065,71.69608496894789,175.20730808803015,182.5778049845261,167.8368111915342
2021-05-18,181.845810925337,186.93442435676303,181.46177070983867,184.19810485839844,11282907,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,186.93442435676303,42.43708992613827,181.46177070983867,182.9499586736289,55.5155122712727,1.3774105973257624,178.05066518897945,-0.5128033674899086,-178.56346855646936,176.8811250051459,67.66937560564065,175.88624681745256,184.66857515400122,167.1039184809039
2021-05-19,184.9661918518219,187.0304483713999,182.9499586736289,185.54226684570312,9321102,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,187.0304483713999,42.43708992613827,182.9499586736289,184.8221694782216,56.76580983061385,1.4255030941848548,179.54898552032418,0.19423842578524386,-179.35474709453894,177.66850153610562,66.66180329417273,176.3285860334124,186.39261759706454,166.26455446976024
2021-05-20,189.57473662047977,207.81692477677177,184.8221694782216,200.9040985107422,78804626,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,207.81692477677177,42.43708992613827,184.8221694782216,203.64044502856137,67.87769161739016,1.8529198606470318,183.82000811840777,1.9714202664366098,-181.84858785197116,179.78082853379988,38.42713174519325,178.19395228794642,194.6681418722278,161.71976270366503
2021-05-21,205.4646580954992,212.95355977855183,203.64044502856137,206.9048309326172,33200501,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,212.95355977855183,42.43708992613827,203.64044502856137,207.0488318310765,71.011887692552,1.9734762144320694,188.43697268124967,3.8200237790459255,-184.61694890220375,182.24664693369235,33.29911364048668,180.55652182442802,202.8079709384797,158.30507271037632
2021-05-24,209.11308824946147,213.1455690583645,207.0488318310765,208.58502197265625,15898896,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,213.1455690583645,42.43708992613827,207.0488318310765,205.32064137055457,71.84037409041163,2.0053438120204876,192.46658253953098,5.358859163582878,-187.1077233759481,184.64104466450723,32.64081550099249,183.24141475132532,209.2736126505621,157.20921685208856
2021-05-25,210.697277700188,211.1773353001657,205.32064137055457,206.3287506103516,9973246,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,211.1773353001657,42.43708992613827,205.32064137055457,217.9461468025908,68.9889467333551,1.8956641120253652,195.23901615369513,6.3234423429241815,-188.91557381077095,186.6126542959476,32.40214483127805,185.77200426374162,213.47103110159347,158.07297742588977
2021-05-26,206.56877601030703,217.9461468025908,206.4727732820089,215.64187622070312,26738139,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,217.9461468025908,42.43708992613827,217.9461468025908,217.41808900381244,73.63978728095464,2.0745579543403374,199.31958816709675,7.750035283200589,-191.56955288389616,189.2516744709254,28.626262463230898,188.86151776994978,219.61103707419468,158.1119984657049
2021-05-27,216.60199985556036,217.41808900381244,212.8575417011593,216.6499938964844,13495571,0.0,0,184.34211380785607,167.68411434202218,1,190.4868546849576,148.04976475881932,148.04976475881932,164.26073311060415,169.26830972188844,174.27588633317276,181.405317440764,190.4868546849576,201.94486896501493,216.71297625931106,259.1500661854493,217.41808900381244,42.43708992613827,217.41808900381244,217.6000061035156,74.09272359768094,2.0919800777595077,202.7856693129743,8.85983645802986,-193.92583285494445,191.74243078233985,30.82387919838069,192.22534942626953,224.1583412351452,160.29235761739386
2021-05-28,219.9499969482422,229.8999938964844,217.6000061035156,223.5500030517578,21460043,9.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,229.8999938964844,62.21587955446222,217.6000061035156,220.0,77.00507247831496,2.204003114474287,206.93853606073102,10.17880008650161,-196.75973597422941,194.63402826137786,24.015582317997453,195.86258479527064,229.72233952353542,162.00283006700585
2021-05-31,223.1999969482422,232.6999969482422,220.0,223.9499969482422,20839252,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,232.6999969482422,62.21587955446222,220.0,219.6000061035156,77.1653249942591,2.210167202024587,210.34082823823329,11.128086771929816,-199.21274146630347,197.29911632382007,24.080243309057238,199.04833330426897,234.5673646019531,163.52930200658483
2021-06-01,223.1999969482422,230.3000030517578,219.6000061035156,221.6999969482422,14391701,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,230.3000030517578,62.21587955446222,219.6000061035156,221.5,74.03960036692459,2.0899367011335137,212.6126619802351,11.565526918382886,-201.0471350618522,199.51737819876755,24.611080640201532,202.20366886683874,237.33277587413588,167.0745618595416
2021-06-02,223.0,227.8999938964844,221.5,226.9499969482422,11855895,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,227.8999938964844,62.21587955446222,221.5,228.1000061035156,76.43790274371166,2.182187020796271,215.4801289738365,12.195253222089633,-203.28487575174688,202.01125263053797,25.37364308422764,205.54198128836495,240.55175591462194,170.53220666210797
2021-06-03,229.1999969482422,235.6000061035156,228.1000061035156,228.8000030517578,21409932,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,235.6000061035156,62.21587955446222,228.1000061035156,272.75,77.23597135287905,2.2128846029781863,218.1441037894208,12.697230121033897,-205.4468736683869,204.4465935779216,25.589259933989716,209.27989741734095,242.01930412045536,176.54049071422654
2021-06-04,229.8999938964844,272.75,227.75,261.3500061035156,67011564,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,272.75,62.21587955446222,272.75,246.3999938964844,86.13457703489823,2.5551680559174392,226.7852842522398,15.542400526090177,-211.2428837261496,209.61963108024833,10.451387939864148,215.07535334995814,253.82424523250762,176.32646146740865
2021-06-07,263.5,263.70001220703125,246.3999938964844,247.8000030517578,29597092,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,263.70001220703125,62.21587955446222,246.3999938964844,246.0500030517578,73.29073491508437,2.0611317105763165,230.9882280121434,16.513489340440316,-214.47473867170308,213.09057398674918,12.872336792049053,219.61834607805525,257.68045841128185,181.55623374482866
2021-06-08,249.1999969482422,256.79998779296875,246.0500030517578,251.8999938964844,20919172,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,256.79998779296875,62.21587955446222,246.0500030517578,275.5,74.52839645841065,2.1087381650881563,235.1705811890116,17.41319079410661,-217.757390394905,216.61870306945238,15.637511772679677,224.35818372453963,260.6253761116052,188.09099133747404
2021-06-09,253.5,275.5,253.5,262.1499938964844,62583362,0.0,0,229.8999938964844,217.6000061035156,1,229.8999938964844,167.68411434202218,167.68411434202218,191.45058033182676,198.7920541192533,206.13352790667983,216.5857956718295,229.8999938964844,246.6982813761892,268.34940746114205,330.56528701560427,275.5,62.21587955446222,275.5,296.79998779296875,77.35368705832435,2.217412518874765,240.56646373050617,18.737307992345336,-221.82915573816084,220.7579113264553,24.878969770614155,228.73289053780692,267.5022242114086,189.96355686420523
