,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SwingHigh,SwingLow,Trend,AdjSwingHigh,AdjSwingLow,level_0,level_38,level_50,level_61,level_78,level_100,level_127,level_161,level_261,val,diff,FibonacciLevels
32,2021-05-06,98.5215733744613,99.10480123953931,97.4448307901319,97.66915130615234,5237830,0.0,0,106.73169678601327,93.40706070433848,-1,117.92188919974762,93.40706070433848,117.92188919974762,108.55722471450133,105.66447495204305,102.77172518958477,98.65323400235604,93.40706070433848,86.788057010578,78.25689669417562,53.742068198766475,97.4448307901319,24.514828495409148,99.10480123953931
33,2021-05-07,98.52157415963548,100.31613830210084,97.89347260234126,99.50858306884766,5270886,0.0,0,106.73169678601327,93.40706070433848,-1,117.92188919974762,93.40706070433848,117.92188919974762,108.55722471450133,105.66447495204305,102.77172518958477,98.65323400235604,93.40706070433848,86.788057010578,78.25689669417562,53.742068198766475,97.89347260234126,24.514828495409148,100.31613830210084
34,2021-05-10,100.36098965619291,103.00797564582994,99.6880281607168,102.60419464111328,6876726,0.0,0,106.73169678601327,93.40706070433848,-1,117.92188919974762,93.40706070433848,117.92188919974762,108.55722471450133,105.66447495204305,102.77172518958477,98.65323400235604,93.40706070433848,86.788057010578,78.25689669417562,53.742068198766475,99.6880281607168,24.514828495409148,103.00797564582994
35,2021-05-11,101.30313977601134,105.38576879303776,100.76477194192988,104.98199462890624,11176061,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,105.38576879303776,13.324636081674797,100.76477194192988
36,2021-05-12,106.0138777913556,107.00088669783122,102.73879687129288,103.41175842285156,7682321,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,107.00088669783122,13.324636081674797,102.73879687129288
37,2021-05-14,104.30903860345964,105.07172697894332,101.57232560503834,101.79664611816406,4645651,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,105.07172697894332,13.324636081674797,101.57232560503834
38,2021-05-17,103.09770488836038,104.03984689664014,101.84150869826888,103.72579956054688,5209731,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,104.03984689664014,13.324636081674797,101.84150869826888
39,2021-05-18,104.57822007325468,106.10359673839454,104.0847122338585,104.4436264038086,4424148,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,106.10359673839454,13.324636081674797,104.0847122338585
40,2021-05-19,104.3539080384009,106.05873850396,103.81553331694124,104.48849487304688,3214701,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,106.05873850396,13.324636081674797,103.81553331694124
41,2021-05-20,105.38576879303776,105.74468296433156,103.18743061815572,104.98199462890624,5371363,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,105.74468296433156,13.324636081674797,103.18743061815572
42,2021-05-21,105.87927941796032,107.8981639831333,105.69982575045462,106.6419677734375,10974303,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,107.8981639831333,13.324636081674797,105.69982575045462
43,2021-05-24,107.18034115723464,108.12249007459546,106.7765669616337,107.09061431884766,4127310,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,108.12249007459546,13.324636081674797,106.7765669616337
44,2021-05-25,107.6738459730714,107.9878933213491,106.4625165750181,106.73169708251952,2953618,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,107.9878933213491,13.324636081674797,106.4625165750181
45,2021-05-26,107.18034402545248,107.22521086870611,105.78956087893842,105.87928771972656,2607444,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,107.22521086870611,13.324636081674797,105.78956087893842
46,2021-05-27,106.2830610220162,106.2830610220162,104.30904315859284,105.0717315673828,10693299,0.0,0,105.38576879303776,100.76477194192988,1,106.73169678601327,93.40706070433848,93.40706070433848,98.49707168753825,100.06937874517587,101.6416858028135,103.88022466453486,106.73169678601327,110.32934852806547,114.96632188448831,128.2909579661631,106.2830610220162,13.324636081674797,104.30904315859284
47,2021-05-28,106.23819144629618,109.33381164522312,105.47550310627112,108.12248229980467,10895627,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,109.33381164522312,8.569039703293242,105.47550310627112
48,2021-05-31,108.66086051015294,109.24409524198498,107.67385157320902,107.94303894042967,4718491,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,109.24409524198498,8.569039703293242,107.67385157320902
49,2021-06-01,108.03276595241272,108.79545436645644,106.05874122967236,106.91116333007812,3091376,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,108.79545436645644,8.569039703293242,106.05874122967236
50,2021-06-02,107.18033927316849,109.33381758519626,107.18033927316849,109.1094970703125,3923882,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,109.33381758519626,8.569039703293242,107.18033927316849
51,2021-06-03,109.24409145252552,109.73759932673823,107.8533015129943,108.34680938720705,2754727,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,109.73759932673823,8.569039703293242,107.8533015129943
52,2021-06-04,108.57112200426072,111.1283743352174,108.39166834254102,109.64785766601562,6991327,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,111.1283743352174,8.569039703293242,108.39166834254102
53,2021-06-07,110.32082141651524,113.05753431073714,109.01976522821082,112.83321380615234,8393705,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,113.05753431073714,8.569039703293242,109.01976522821082
54,2021-06-08,113.19213221592032,113.90995375000644,111.4872949481727,111.9359359741211,7912205,0.0,0,109.33381164522312,105.47550310627112,1,109.33381164522312,100.76477194192988,100.76477194192988,104.0381451085879,105.0492917935765,106.0604384785651,107.50003714871836,109.33381164522312,111.6474523651123,114.62947818185835,123.19851788515159,113.90995375000644,8.569039703293242,111.4872949481727
55,2021-06-09,112.29484976469496,119.33851247789303,111.71161506389237,116.10829162597656,24567695,0.0,0,119.33851247789303,111.71161506389237,-1,119.33851247789303,105.47550310627112,119.33851247789303,114.04284289793347,112.40700779208208,110.7711726862307,108.4421871117982,105.47550310627112,101.7324905759332,96.90816331460877,83.04515394298687,111.71161506389237,13.863009371621914,119.33851247789303
56,2021-06-10,116.82611799788756,118.30664156770146,114.94183394281164,117.3196258544922,10710244,0.0,0,119.33851247789303,111.71161506389237,-1,119.33851247789303,105.47550310627112,119.33851247789303,114.04284289793347,112.40700779208208,110.7711726862307,108.4421871117982,105.47550310627112,101.7324905759332,96.90816331460877,83.04515394298687,114.94183394281164,13.863009371621914,118.30664156770146
57,2021-06-11,118.71041680920612,119.11419098952722,116.33261118475993,117.09530639648438,5599022,0.0,0,119.33851247789303,111.71161506389237,-1,119.33851247789303,105.47550310627112,119.33851247789303,114.04284289793347,112.40700779208208,110.7711726862307,108.4421871117982,105.47550310627112,101.7324905759332,96.90816331460877,83.04515394298687,116.33261118475993,13.863009371621914,119.11419098952722
58,2021-06-14,117.45421192659482,117.45421192659482,113.05753546829168,116.24288940429688,4730773,0.0,0,119.33851247789303,111.71161506389237,-1,119.33851247789303,105.47550310627112,119.33851247789303,114.04284289793347,112.40700779208208,110.7711726862307,108.4421871117982,105.47550310627112,101.7324905759332,96.90816331460877,83.04515394298687,113.05753546829168,13.863009371621914,117.45421192659482
59,2021-06-15,116.64667190410536,119.2487844930832,114.40346667518024,114.71751403808594,16081389,0.0,0,119.33851247789303,111.71161506389237,-1,119.33851247789303,105.47550310627112,119.33851247789303,114.04284289793347,112.40700779208208,110.7711726862307,108.4421871117982,105.47550310627112,101.7324905759332,96.90816331460877,83.04515394298687,114.40346667518024,13.863009371621914,119.2487844930832
60,2021-06-16,115.74938097129248,119.2487753845474,115.39047363865402,115.97370147705078,18689058,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,115.39047363865402,10.273874480716756,119.2487753845474
61,2021-06-17,115.48019545055436,115.48019545055436,113.41645087240408,113.95481872558594,8153963,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,113.41645087240408,10.273874480716756,115.48019545055436
62,2021-06-18,114.13427114673344,114.71750583368583,110.41055620960678,111.57701873779295,12978891,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.41055620960678,10.273874480716756,114.71750583368583
63,2021-06-21,110.41055782150336,111.93593455206162,109.82732312603626,111.62188720703124,6002982,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,109.82732312603626,10.273874480716756,111.93593455206162
64,2021-06-22,112.60889240185064,113.23698707138234,110.8143283795104,110.99378204345705,5022909,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.8143283795104,10.273874480716756,113.23698707138234
65,2021-06-23,111.7564784865086,113.28185518436712,110.32082177591408,110.50028228759766,6092579,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.32082177591408,10.273874480716756,113.28185518436712
66,2021-06-24,110.81433528977998,111.1283826441295,109.06463799717628,109.91705322265624,5233446,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,109.06463799717628,10.273874480716756,111.1283826441295
67,2021-06-25,111.26297207110323,111.4872925793111,109.69272851364816,110.8143310546875,2688528,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,109.69272851364816,10.273874480716756,111.4872925793111
68,2021-06-28,111.44242774404078,112.9229444939884,110.7246062122944,111.39756774902344,5822409,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.7246062122944,10.273874480716756,112.9229444939884
69,2021-06-29,111.62188578095954,112.47430097025428,110.81433058568533,111.3078384399414,3821959,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.81433058568533,10.273874480716756,112.47430097025428
70,2021-06-30,111.62189600128444,116.91586182645425,110.00678546285324,115.56993865966795,27357259,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.00678546285324,10.273874480716756,116.91586182645425
71,2021-07-01,118.03080276622646,118.0763772862244,110.73932460306187,111.14946746826172,23050917,2.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.73932460306187,10.273874480716756,118.0763772862244
72,2021-07-02,111.60518864478422,112.10648056700929,109.91903565301143,110.32918548583984,5550796,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,109.91903565301143,10.273874480716756,112.10648056700929
73,2021-07-05,111.10390110474988,112.51662084193958,110.51146710684009,112.24319458007812,6017396,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.51146710684009,10.273874480716756,112.51662084193958
74,2021-07-06,112.24319526439184,113.10905552944196,110.55704230136514,110.73932647705078,3335347,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.55704230136514,10.273874480716756,113.10905552944196
75,2021-07-07,111.42290337031872,111.42290337031872,109.91903457212744,110.9671859741211,2418174,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,109.91903457212744,10.273874480716756,111.42290337031872
76,2021-07-08,110.96717886675336,112.97233250011602,110.10131865091384,110.64817810058594,3565754,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,110.10131865091384,10.273874480716756,112.97233250011602
77,2021-07-09,110.8304707054014,111.10390392790634,109.8278938123761,110.87604522705078,4585735,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,109.8278938123761,10.273874480716756,111.10390392790634
78,2021-07-12,111.83304422201688,113.74706281437294,111.51404344118936,112.56219482421876,5046637,0.0,0,119.2487753845474,109.06463799717628,-1,119.33851247789303,109.06463799717628,119.33851247789303,115.41389242625924,114.20157523753466,112.98925804881007,111.26324713604967,109.06463799717628,106.29069188738275,102.71538356809332,92.44150908737656,111.51404344118936,10.273874480716756,113.74706281437294
