,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SwingHigh,SwingLow,Trend,AdjSwingHigh,AdjSwingLow,level_0,level_38,level_50,level_61,level_78,level_100,level_127,level_161,level_261,val,diff,FibonacciLevels
10,2021-04-01,201.60127453124997,210.93649990128552,201.10471966787247,208.99993896484372,13438282,0.0,0,224.24419133477028,185.7115265458951,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.10471966787247,0.0,210.93649990128552
11,2021-04-05,208.8509805339156,209.99305066897725,198.87022465531547,207.80821228027344,12038458,0.0,0,224.24419133477028,185.7115265458951,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.87022465531547,0.0,209.99305066897725
12,2021-04-06,208.106156272234,208.9502904883473,204.33233609849367,205.2757873535156,7088231,0.0,0,224.24419133477028,185.7115265458951,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.33233609849367,0.0,208.9502904883473
13,2021-04-07,205.57372485612987,213.51860311143923,204.08406018325937,212.6744537353516,11889150,0.0,0,224.24419133477028,185.7115265458951,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.08406018325937,0.0,213.51860311143923
14,2021-04-08,216.4979356832736,216.9944905816297,212.52549649642447,215.3558654785156,14122715,0.0,0,224.24419133477028,185.7115265458951,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.52549649642447,0.0,216.9944905816297
15,2021-04-09,215.05792624179048,217.68966110163768,208.5530541414112,210.43995666503903,8920970,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,217.68966110163768,38.53266478887517,208.5530541414112
16,2021-04-12,203.3888794417598,206.2192331316556,194.2522727899635,199.31712341308597,13253467,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,206.2192331316556,38.53266478887517,194.2522727899635
17,2021-04-13,199.31712345957945,211.2344404395681,199.31712345957945,210.14202880859372,19359300,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,211.2344404395681,38.53266478887517,199.31712345957945
18,2021-04-15,208.3047731644058,212.37652926149997,204.28267558628156,206.46751403808597,10486628,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,212.37652926149997,38.53266478887517,204.28267558628156
19,2021-04-16,208.00683438631185,213.3199776174131,205.5737185262724,210.48960876464844,12060843,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,213.3199776174131,38.53266478887517,205.5737185262724
20,2021-04-19,201.60127776875763,205.52405822170505,197.23160096232425,203.0909423828125,10109627,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,205.52405822170505,38.53266478887517,197.23160096232425
21,2021-04-20,206.4675136189042,207.4109800164598,201.6012818427808,202.9419860839844,9609640,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,207.4109800164598,38.53266478887517,201.6012818427808
22,2021-04-22,200.16127252032447,212.1778913657372,197.38056219824767,211.08547973632807,16766776,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,212.1778913657372,38.53266478887517,197.38056219824767
23,2021-04-23,209.3475397721933,216.9944818691159,207.80821661836384,212.1282501220703,16530804,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,216.9944818691159,38.53266478887517,207.80821661836384
24,2021-04-26,211.5323784122392,215.70343636428527,209.69511929884095,211.18478393554688,6702977,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,215.70343636428527,38.53266478887517,209.69511929884095
25,2021-04-27,211.7309924565171,215.00825761251917,210.34064488907475,214.1641082763672,6813545,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,215.00825761251917,38.53266478887517,210.34064488907475
26,2021-04-28,216.49792765468172,225.08832101621616,215.50481789479787,220.12277221679688,18941770,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,225.08832101621616,38.53266478887517,215.50481789479787
27,2021-04-29,221.4634763417129,222.7545220596372,216.99448242450345,217.8882751464844,8428103,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,222.7545220596372,38.53266478887517,216.99448242450345
28,2021-04-30,214.75998047059755,220.37104441912,212.62480059905585,213.2206573486328,8171520,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,220.37104441912,38.53266478887517,212.62480059905585
29,2021-05-03,212.5254920464357,217.88827877493145,209.44684567962904,214.2137756347656,8713281,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,217.88827877493145,38.53266478887517,209.44684567962904
30,2021-05-04,217.4910365524709,223.40003656962725,214.263429845642,215.3061981201172,12261807,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,223.40003656962725,38.53266478887517,214.263429845642
31,2021-05-05,217.2427581882353,220.0731270420915,210.3406484445281,218.1365509033203,13492021,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,220.0731270420915,38.53266478887517,210.3406484445281
32,2021-05-06,218.48414384075855,224.19452487296024,214.41238782590176,220.61932373046875,18605949,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,224.19452487296024,38.53266478887517,214.41238782590176
33,2021-05-07,221.46348155150875,225.33660364274223,217.9875973119111,219.37794494628903,12997665,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,225.33660364274223,38.53266478887517,217.9875973119111
34,2021-05-10,221.16553822817104,235.16839176044692,219.17931872876463,233.08285522460935,21919884,0.0,0,217.68966110163768,194.2522727899635,1,224.24419133477028,185.7115265458951,185.7115265458951,200.43100449524542,204.97785894033268,209.52471338541997,215.998201069951,224.24419133477028,234.64801082776657,248.05737817429514,286.5900429631703,235.16839176044692,38.53266478887517,219.17931872876463
35,2021-05-11,231.3945729234008,238.74357904920672,229.0607589376052,231.5435333251953,16809016,0.0,0,238.74357904920672,225.28694904635515,1,238.74357904920672,194.2522727899635,194.2522727899635,211.2479517809944,216.4979259195851,221.74790005817582,229.22243950972867,238.74357904920672,250.75623173920238,266.239206317419,310.73051257666225,238.74357904920672,44.4913062592432,229.0607589376052
36,2021-05-12,230.89801485024972,239.93531955746224,228.41524049702124,234.2745819091797,17191799,0.0,0,238.74357904920672,225.28694904635515,1,238.74357904920672,194.2522727899635,194.2522727899635,211.2479517809944,216.4979259195851,221.74790005817582,229.22243950972867,238.74357904920672,250.75623173920238,266.239206317419,310.73051257666225,239.93531955746224,44.4913062592432,228.41524049702124
37,2021-05-14,237.10494881041893,237.25390920894372,225.28694904635515,226.87591552734372,8930101,0.0,0,238.74357904920672,225.28694904635515,1,238.74357904920672,194.2522727899635,194.2522727899635,211.2479517809944,216.4979259195851,221.74790005817582,229.22243950972867,238.74357904920672,250.75623173920238,266.239206317419,310.73051257666225,237.25390920894372,44.4913062592432,225.28694904635515
38,2021-05-17,229.408360647646,243.5105165831344,225.43592150223225,238.5449676513672,23953975,0.0,0,238.74357904920672,225.28694904635515,1,238.74357904920672,194.2522727899635,194.2522727899635,211.2479517809944,216.4979259195851,221.74790005817582,229.22243950972867,238.74357904920672,250.75623173920238,266.239206317419,310.73051257666225,243.5105165831344,44.4913062592432,225.43592150223225
39,2021-05-18,241.32567338973007,246.9367375120221,238.793240453058,240.58084106445312,16328735,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,246.9367375120221,21.649788465666944,238.793240453058
40,2021-05-19,240.13393893060916,243.06360964224692,236.36011887581117,240.9780731201172,9040629,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,243.06360964224692,21.649788465666944,236.36011887581117
41,2021-05-20,241.1270587613992,242.6663819584499,231.89113473274764,237.25392150878903,12148975,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,242.6663819584499,21.649788465666944,231.89113473274764
42,2021-05-21,237.4525511398533,246.19190495875424,237.40289262081703,243.7587890625,12477007,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,246.19190495875424,21.649788465666944,237.40289262081703
43,2021-05-24,245.2484503815535,245.59604485643533,238.34634063149684,238.8428955078125,13720401,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,245.59604485643533,21.649788465666944,238.34634063149684
44,2021-05-25,241.32566988939055,242.2194626052978,230.500779647171,238.8428955078125,21208714,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,242.2194626052978,21.649788465666944,230.500779647171
45,2021-05-26,240.72980249046583,244.20568668985425,231.3945767021409,232.3380279541016,19950995,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,244.20568668985425,21.649788465666944,231.3945767021409
46,2021-05-27,234.37390879368377,237.2539211029925,228.9118049870513,231.493896484375,22582284,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,237.2539211029925,21.649788465666944,228.9118049870513
47,2021-05-28,234.37390642642467,236.16150704854317,231.3945771074447,233.6290740966797,9625747,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,236.16150704854317,21.649788465666944,231.3945771074447
48,2021-05-31,235.3670193657667,239.24014147108403,233.43045831310803,238.5449676513672,9303856,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,239.24014147108403,21.649788465666944,233.43045831310803
49,2021-06-01,240.18359991841268,240.48152072150737,233.6290694845892,235.6649475097656,8413113,0.0,0,246.9367375120221,228.9118049870513,1,246.9367375120221,225.28694904635515,225.28694904635515,233.55716824023992,236.11184327918863,238.66651831813732,242.30368278036937,246.9367375120221,252.78218039775217,260.3163067838043,281.9660952494712,240.48152072150737,21.649788465666944,233.6290694845892
50,2021-06-02,236.1615102611056,270.9700113087606,233.13252238154135,267.245849609375,101188210,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,233.13252238154135,42.05820632170929,270.9700113087606
51,2021-06-03,266.1534165101253,266.84860546721546,247.33398953015848,248.8236541748047,69543125,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,247.33398953015848,42.05820632170929,266.84860546721546
52,2021-06-04,250.2636654547013,252.24988502180216,243.80845186162367,250.31332397460935,30126712,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,243.80845186162367,42.05820632170929,252.24988502180216
53,2021-06-07,251.2567756309405,255.9740471101775,250.7602207383892,251.6043701171875,12765813,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,250.7602207383892,42.05820632170929,255.9740471101775
54,2021-06-08,252.9450506546888,254.63333420136397,249.27054760518345,250.6112518310547,9878385,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,249.27054760518345,42.05820632170929,254.63333420136397
55,2021-06-09,251.90228967029384,252.1505671153281,242.31878635343267,245.49673461914065,12128919,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,242.31878635343267,42.05820632170929,252.1505671153281
56,2021-06-10,247.2843232609449,248.02915555992365,243.01394838273637,245.0001678466797,8466766,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,243.01394838273637,42.05820632170929,248.02915555992365
57,2021-06-11,245.84432180265267,246.78777303503404,240.6304956117717,242.96429443359372,11577290,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,240.6304956117717,42.05820632170929,246.78777303503404
58,2021-06-14,243.0139520137972,245.00017150741823,235.76424783135025,243.56016540527344,10626353,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,235.76424783135025,42.05820632170929,245.00017150741823
59,2021-06-15,244.80155397073156,246.83743199391637,242.91465150260055,244.25534057617188,5018694,0.0,0,270.9700113087606,233.13252238154135,-1,270.9700113087606,228.9118049870513,270.9700113087606,254.90377649386767,249.94090814790596,244.97803980194425,237.9122611398971,228.9118049870513,217.5560892801898,202.91983348023496,160.86162715852566,242.91465150260055,42.05820632170929,246.83743199391637
60,2021-06-16,244.3050088997169,252.54782320633225,242.0705118670976,243.70913696289065,18761186,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,242.0705118670976,44.838918034436915,252.54782320633225
61,2021-06-17,243.1629383402058,243.1629383402058,235.41667894119175,237.94911193847656,11623569,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,235.41667894119175,44.838918034436915,243.1629383402058
62,2021-06-18,239.33945634395283,240.58084356565385,226.1310932743237,235.2677001953125,12008278,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,226.1310932743237,44.838918034436915,240.58084356565385
63,2021-06-21,230.40145906283036,238.395995479146,229.0607548559608,234.87045288085935,8451892,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,229.0607548559608,44.838918034436915,238.395995479146
64,2021-06-22,237.05529817102672,239.1408347415941,233.9270084688281,236.11184692382807,8131109,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,233.9270084688281,44.838918034436915,239.1408347415941
65,2021-06-23,237.25392184715625,242.0208518513542,235.46633635502812,236.3104705810547,10799838,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,235.46633635502812,44.838918034436915,242.0208518513542
66,2021-06-24,237.3035745541671,237.35323307298816,233.13251658528856,234.4732208251953,6484774,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,233.13251658528856,44.838918034436915,237.35323307298816
67,2021-06-25,234.87046403226392,239.1408391363084,234.0759731739401,235.01942443847656,5305993,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,234.0759731739401,44.838918034436915,239.1408391363084
68,2021-06-28,235.8635646061206,237.1049517882581,232.735274968595,233.67872619628903,4375888,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,232.735274968595,44.838918034436915,237.1049517882581
69,2021-06-29,236.36011748686903,243.0636082139126,233.97666017871435,234.87045288085935,29197466,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,233.97666017871435,44.838918034436915,243.0636082139126
70,2021-06-30,237.10496092779485,242.1201683676788,236.55874751586936,240.431884765625,9855703,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,236.55874751586936,44.838918034436915,242.1201683676788
71,2021-07-01,240.77945205410828,244.55327207523828,237.1546075853168,243.1132659912109,9514096,0.0,0,252.54782320633225,226.1310932743237,-1,270.9700113087606,226.1310932743237,270.9700113087606,253.8415446196057,248.55055229154215,243.25955996347858,235.7266217336932,226.1310932743237,214.02458540502573,198.42064192904166,153.58172389460475,237.1546075853168,44.838918034436915,244.55327207523828
72,2021-07-02,243.95741441095947,247.23467975619843,242.3187893151664,243.70913696289065,8695448,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,242.3187893151664,26.416729932008565,247.23467975619843
73,2021-07-05,245.3974308840536,246.48984254178055,240.8787783877513,241.2760162353516,4966099,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,240.8787783877513,26.416729932008565,246.48984254178055
74,2021-07-06,242.5670613823492,245.7450096164028,229.4083569266025,235.51597595214844,11520995,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,229.4083569266025,26.416729932008565,245.7450096164028
75,2021-07-07,236.3601194789756,236.3601194789756,229.01111342218255,233.67872619628903,8378650,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,229.01111342218255,26.416729932008565,236.3601194789756
76,2021-07-08,233.38079690134472,235.7642542975996,227.42213825705508,230.4511260986328,13081789,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,227.42213825705508,26.416729932008565,235.7642542975996
77,2021-07-09,230.4511216061413,235.5159722628601,228.51456061522964,234.72149658203125,9952336,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,228.51456061522964,26.416729932008565,235.5159722628601
78,2021-07-12,235.96289029046176,238.6442836714244,233.3807987955184,236.9063415527344,6501200,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,233.3807987955184,26.416729932008565,238.6442836714244
79,2021-07-13,238.7932405459746,244.1063838631452,236.45944168472357,242.8153381347656,7210140,0.0,0,247.23467975619843,227.42213825705508,-1,252.54782320633225,226.1310932743237,252.54782320633225,242.45663237230497,239.33945824032799,236.22228410835095,231.78427347977353,226.1310932743237,218.99857619268138,209.8055541763424,183.38882424433382,236.45944168472357,26.416729932008565,244.1063838631452
